Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name
CA-2016-106915,26/11/16,02/12/16,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils
US-2016-109260,26/09/16,01/10/16,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,South,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
CA-2017-104850,13/06/17,19/06/17,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,West,FUR-CH-10003774,Furniture,Chairs,Global Wood Trimmed Manager's Task Chair/ Khaki
CA-2017-140508,18/09/17,21/09/17,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers
CA-2017-143294,02/06/17,08/06/17,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox
CA-2016-165673,15/05/16,19/05/16,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,East,OFF-PA-10000697,Office Supplies,Paper,TOPS Voice Message Log Book/ Flash Format
CA-2017-134418,15/09/17,20/09/17,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters
US-2016-106313,22/08/16,26/08/16,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,West,OFF-PA-10001870,Office Supplies,Paper,Xerox
CA-2014-105872,30/05/14,06/06/14,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders
CA-2017-108287,18/12/17,20/12/17,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10001315,Office Supplies,Art,Newell 310
CA-2017-141103,30/07/17,06/08/17,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector
CA-2014-154781,21/11/14,26/11/14,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books
CA-2014-154781,21/11/14,26/11/14,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
CA-2015-147816,24/09/15,26/09/15,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset
CA-2017-105326,20/08/17,27/08/17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,West,OFF-PA-10001639,Office Supplies,Paper,Xerox
CA-2016-133613,17/06/16,22/06/16,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems
CA-2016-133613,17/06/16,22/06/16,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster
CA-2016-133613,17/06/16,22/06/16,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,OFF-AR-10003829,Office Supplies,Art,Newell 35
CA-2015-109113,19/12/15,23/12/15,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Chicago,Illinois,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack
CA-2015-156153,31/05/15,02/06/15,Second Class,CW-11905,Carl Weiss,Home Office,United States,Long Beach,New York,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands
CA-2015-133242,18/06/15,24/06/15,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock"
CA-2015-133242,18/06/15,24/06/15,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
CA-2015-133242,18/06/15,24/06/15,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
CA-2015-133242,18/06/15,24/06/15,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301
CA-2015-133242,18/06/15,24/06/15,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,South,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder
CA-2015-158323,30/11/15,03/12/15,First Class,AB-10600,Ann Blume,Corporate,United States,Jacksonville,North Carolina,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps
CA-2015-161795,21/12/15,23/12/15,Second Class,AH-10075,Adam Hart,Corporate,United States,Columbus,Ohio,East,OFF-AR-10001919,Office Supplies,Art,OIC #2 Pencils/ Medium Soft
CA-2017-100902,17/11/17,21/11/17,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,OFF-PA-10002558,Office Supplies,Paper,Xerox
CA-2017-100902,17/11/17,21/11/17,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System
CA-2017-112844,13/11/17,16/11/17,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,East,TEC-PH-10003988,Technology,Phones,LF Elite 3D Dazzle Designer Hard Case Cover/ Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite
CA-2017-112844,13/11/17,16/11/17,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,East,FUR-FU-10004845,Furniture,Furnishings,Deflect-o EconoMat Nonstudded/ No Bevel Mat
CA-2016-158925,24/10/16,28/10/16,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,Houston,Texas,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11""/ Ream"
CA-2014-155390,06/12/14,11/12/14,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,South,OFF-PA-10003641,Office Supplies,Paper,Xerox
CA-2017-123071,03/12/17,06/12/17,First Class,CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox
CA-2017-156391,26/09/17,28/09/17,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Salem,Oregon,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set
CA-2015-103093,03/02/15,07/02/15,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Columbus,Georgia,South,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope
US-2017-118941,12/08/17,12/08/17,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,OFF-AR-10004078,Office Supplies,Art,Newell 312
US-2017-118941,12/08/17,12/08/17,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms
US-2017-118941,12/08/17,12/08/17,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener
CA-2015-169299,24/08/15,26/08/15,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,West,OFF-AR-10002053,Office Supplies,Art,Premium Writing Pencils/ Soft/ #2 by Central Association for the Blind
CA-2017-154088,12/11/17,17/11/17,Standard Class,LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10003651,Office Supplies,Paper,Xerox
CA-2016-155978,01/08/16,01/08/16,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5
CA-2016-155978,01/08/16,01/08/16,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge
CA-2016-108196,25/11/16,02/12/16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System
CA-2016-108196,25/11/16,02/12/16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print
CA-2016-108196,25/11/16,02/12/16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router
CA-2016-152800,13/04/16,15/04/16,First Class,SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes
CA-2014-166961,27/12/14,31/12/14,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder
CA-2014-166961,27/12/14,31/12/14,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples
CA-2014-166961,27/12/14,31/12/14,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box
CA-2014-166961,27/12/14,31/12/14,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
CA-2016-139381,18/04/16,22/04/16,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac
CA-2016-139381,18/04/16,22/04/16,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Chesapeake,Virginia,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest/ 2"" x 6.5"" x 2.5""/ Black"
CA-2015-132136,08/03/15,12/03/15,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings
CA-2016-162236,04/11/16,06/11/16,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager
CA-2016-162236,04/11/16,06/11/16,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables
CA-2016-162236,04/11/16,06/11/16,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
US-2014-111353,29/11/14,06/12/14,Standard Class,PB-19150,Philip Brown,Consumer,United States,New York City,New York,East,OFF-LA-10002762,Office Supplies,Labels,Avery 485
US-2016-117037,17/05/16,20/05/16,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders"
US-2016-117037,17/05/16,20/05/16,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go
US-2016-117037,17/05/16,20/05/16,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame
US-2016-117037,17/05/16,20/05/16,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10000791,Office Supplies,Paper,Wirebound Message Books/ Four 2 3/4 x 5 Forms per Page/ 200 Sets per Book
CA-2017-160801,19/09/17,19/09/17,Same Day,FG-14260,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks/ Dark Blue/ 9 1/2"" X 11"""
CA-2016-108364,19/12/16,24/12/16,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
CA-2017-169362,12/10/17,15/10/17,First Class,SP-20860,Sung Pak,Corporate,United States,Dallas,Texas,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400
CA-2015-127481,12/12/15,15/12/15,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,West,OFF-PA-10002036,Office Supplies,Paper,Xerox
CA-2015-127481,12/12/15,15/12/15,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Las Vegas,Nevada,West,OFF-PA-10002377,Office Supplies,Paper,Xerox
CA-2015-112711,12/07/15,18/07/15,Standard Class,FM-14380,Fred McMath,Consumer,United States,Amarillo,Texas,Central,TEC-PH-10000526,Technology,Phones,Vtech CS6719
US-2015-145121,02/10/15,06/10/15,Standard Class,MP-17965,Michael Paige,Corporate,United States,Middletown,Connecticut,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks/ Dark Blue/ 14 7/8"" X 11"""
CA-2017-166184,24/03/17,27/03/17,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,East,OFF-EN-10004483,Office Supplies,Envelopes,#10 White Business Envelopes/4 1/8 x 9 1/2
CA-2017-166184,24/03/17,27/03/17,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,East,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini
CA-2017-166184,24/03/17,27/03/17,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair
CA-2017-157413,01/06/17,06/06/17,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving/ 5 Shelves/ 24"" Deep/ Sand"
CA-2014-143637,24/03/14,29/03/14,Second Class,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,West,FUR-FU-10002813,Furniture,Furnishings,DAX Contemporary Wood Frame with Silver Metal Mat/ Desktop/ 11 x 14 Size
CA-2015-102260,22/09/15,26/09/15,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,OFF-LA-10003714,Office Supplies,Labels,Avery 510
CA-2015-102260,22/09/15,26/09/15,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers
CA-2015-102260,22/09/15,26/09/15,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System/ For Use as 4 or 5 14"" Cubes/ Black"
CA-2015-102260,22/09/15,26/09/15,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,OFF-AR-10001315,Office Supplies,Art,Newell 310
CA-2015-102260,22/09/15,26/09/15,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder/ Crimson/ 12"" X 8 1/2"""
US-2016-137295,08/01/16,13/01/16,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder/ White/ 3"""
US-2016-137295,08/01/16,13/01/16,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,South,OFF-AR-10001955,Office Supplies,Art,Newell 319
US-2016-137295,08/01/16,13/01/16,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,South,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone
CA-2016-134334,14/02/16,15/02/16,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,OFF-PA-10000791,Office Supplies,Paper,Wirebound Message Books/ Four 2 3/4 x 5 Forms per Page/ 200 Sets per Book
CA-2016-134334,14/02/16,15/02/16,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils
CA-2016-134334,14/02/16,15/02/16,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table
CA-2016-134334,14/02/16,15/02/16,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection
US-2017-109316,08/06/17,10/06/17,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,FUR-BO-10004834,Furniture,Bookcases,Riverside Palais Royal Lawyers Bookcase/ Royale Cherry Finish
US-2017-109316,08/06/17,10/06/17,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband
CA-2016-138478,21/10/16,26/10/16,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener
CA-2016-138478,21/10/16,26/10/16,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,OFF-PA-10001801,Office Supplies,Paper,Xerox
CA-2016-138478,21/10/16,26/10/16,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System
CA-2017-150469,26/01/17,30/01/17,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,San Francisco,California,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC
CA-2017-152436,08/12/17,10/12/17,Second Class,CW-11905,Carl Weiss,Home Office,United States,Cranston,Rhode Island,East,OFF-ST-10000036,Office Supplies,Storage,Recycled Data-Pak for Archival Bound Computer Printouts/ 12-1/2 x 12-1/2 x 16
CA-2016-169334,21/10/16,24/10/16,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,Jackson,Tennessee,South,OFF-ST-10004950,Office Supplies,Storage,Tenex Personal Filing Tote With Secure Closure Lid/ Black/Frost
US-2014-115413,26/08/14,01/09/14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,East,OFF-AR-10003770,Office Supplies,Art,Newell 340
US-2014-115413,26/08/14,01/09/14,Standard Class,PP-18955,Paul Prost,Home Office,United States,Newark,Delaware,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset
CA-2014-125150,16/05/14,23/05/14,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Los Angeles,California,West,FUR-CH-10002439,Furniture,Chairs,Iceberg Nesting Folding Chair/ 19w x 6d x 43h
CA-2015-127327,03/02/15,07/02/15,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,East,FUR-CH-10004218,Furniture,Chairs,Global Fabric Manager's Chair/ Dark Gray
CA-2017-117114,31/10/17,05/11/17,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone
CA-2017-117114,31/10/17,05/11/17,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,OFF-EN-10001137,Office Supplies,Envelopes,#10 Gummed Flap White Envelopes/ 100/Box
CA-2015-137302,26/04/15,01/05/15,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
CA-2015-137302,26/04/15,01/05/15,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,West,OFF-AR-10000588,Office Supplies,Art,Newell 345
CA-2015-137302,26/04/15,01/05/15,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
CA-2015-137302,26/04/15,01/05/15,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
CA-2016-112382,09/05/16,13/05/16,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,Texas,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink
CA-2015-128958,24/01/15,28/01/15,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils
CA-2015-106257,13/04/15,17/04/15,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
CA-2015-106257,13/04/15,17/04/15,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,West,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone
CA-2015-149083,25/09/15,30/09/15,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair
CA-2015-149083,25/09/15,30/09/15,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,West,OFF-LA-10002945,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters/ 1 1/8 x 3 1/2/ White
CA-2015-149083,25/09/15,30/09/15,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,West,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse
US-2014-137869,28/03/14,02/04/14,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes
US-2014-137869,28/03/14,02/04/14,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,Central,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables
CA-2016-116603,17/07/16,22/07/16,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge
CA-2014-158470,19/04/14,23/04/14,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,South,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers
CA-2014-158470,19/04/14,23/04/14,Second Class,AG-10390,Allen Goldenen,Consumer,United States,Arlington,Virginia,South,OFF-PA-10001569,Office Supplies,Paper,Xerox
US-2017-123834,21/07/17,25/07/17,Standard Class,GM-14500,Gene McClure,Consumer,United States,Pharr,Texas,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables
CA-2015-125976,27/09/15,02/10/15,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,South,OFF-PA-10001125,Office Supplies,Paper,Xerox
CA-2015-125976,27/09/15,02/10/15,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301
CA-2016-128706,27/02/16,02/03/16,Standard Class,DW-13540,Don Weiss,Consumer,United States,Houston,Texas,Central,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame
CA-2016-104311,02/05/16,06/05/16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins
CA-2016-104311,02/05/16,06/05/16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers
CA-2016-104311,02/05/16,06/05/16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502
CA-2014-169649,09/12/14,15/12/14,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper
CA-2014-169649,09/12/14,15/12/14,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
CA-2015-144890,25/12/15,29/12/15,Standard Class,SM-20320,Sean Miller,Home Office,United States,Los Angeles,California,West,OFF-PA-10001526,Office Supplies,Paper,Xerox
CA-2017-135587,07/12/17,12/12/17,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,South,OFF-AP-10004540,Office Supplies,Appliances,Eureka The Boss Lite 10-Amp Upright Vacuum/ Blue
CA-2017-135587,07/12/17,12/12/17,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB
CA-2014-103429,30/05/14,01/06/14,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper/ Plastic/ White/ 8-1/2"" x 11"""
CA-2014-103429,30/05/14,01/06/14,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,East,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60
CA-2014-103429,30/05/14,01/06/14,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner
CA-2014-103429,30/05/14,01/06/14,First Class,LW-16825,Laurel Workman,Corporate,United States,New York City,New York,East,OFF-PA-10001712,Office Supplies,Paper,Xerox
CA-2017-152261,02/03/17,06/03/17,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
CA-2015-142993,12/10/15,17/10/15,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0
CA-2015-142993,12/10/15,17/10/15,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Seattle,Washington,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System"
CA-2015-143364,14/07/15,19/07/15,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,Arizona,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
